id,price,direct,outbound_carrier,city,departure_date,inbound_carrier,arrival_date,country,no_of_days,continent,region,lat,lng
6,31383,TRUE,Ryanair,Copenhagen,2021-08-27,Ryanair,2021-09-05,Denmark,9,Europe,Northern Europe,55.6786,12.5635
7,31473,FALSE,eurowings,Berlin,2021-08-27,Ryanair,2021-09-05,Germany,9,Europe,Western Europe,52.5167,13.3833
8,32048,TRUE,Ryanair,Madrid,2021-08-27,Ryanair,2021-09-05,Spain,9,Europe,Southern Europe,40.4189,-3.6919
9,37203,FALSE,eurowings,Milan,2021-08-27,Ryanair,2021-09-05,Italy,9,Europe,Southern Europe,45.4669,9.19
10,38805,TRUE,Wizz Air,Athens,2021-08-27,Ryanair,2021-09-05,Greece,9,Europe,Southern Europe,37.9794,23.7161
11,45801,TRUE,easyJet,Amsterdam,2021-08-27,easyJet,2021-09-05,Netherlands,9,Europe,Western Europe,52.35,4.9166
12,46581,TRUE,Ryanair,Valletta,2021-08-27,Ryanair,2021-09-05,Malta,9,Europe,Southern Europe,35.8978,14.5125
13,47969,FALSE,eurowings,London,2021-08-27,Ryanair,2021-09-05,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
14,50848,FALSE,Ryanair,Rhodes,2021-08-27,Ryanair,2021-09-05,Greece,9,Europe,Southern Europe,NA,NA
15,51384,FALSE,easyJet,Amsterdam,2021-08-27,easyJet,2021-09-05,Netherlands,9,Europe,Western Europe,52.35,4.9166
16,54003,TRUE,Ryanair,Dublin,2021-08-27,Ryanair,2021-09-05,Ireland,9,Europe,Northern Europe,53.3425,-6.2658
17,61904,FALSE,Norwegian,Copenhagen,2021-08-27,Ryanair,2021-09-05,Denmark,9,Europe,Northern Europe,55.6786,12.5635
18,62304,FALSE,Ryanair,Fuerteventura,2021-08-27,Vueling Airlines,2021-09-05,Spain,9,Europe,Southern Europe,NA,NA
19,67594,TRUE,Ryanair,Tel Aviv,2021-08-27,Ryanair,2021-09-05,Israel,9,Asia,Western Asia,NA,NA
20,87356,FALSE,Wizz Air,Lisbon,2021-08-27,eurowings,2021-09-05,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
21,147639,FALSE,Air Canada,Toronto,2021-08-27,SWISS,2021-09-05,Canada,9,Americas,Northern America,43.7417,-79.3733
22,154753,FALSE,KLM,New York,2021-08-27,Air France,2021-09-05,United States,9,Americas,Northern America,40.6943,-73.9249
23,223341,FALSE,Qatar Airways,Denpasar,2021-08-27,Qatar Airways,2021-09-05,Indonesia,9,Asia,South-eastern Asia,-8.6667,115.2167
1,12863,TRUE,Ryanair,Berlin,2021-08-28,Ryanair,2021-09-06,Germany,9,Europe,Western Europe,52.5167,13.3833
2,14075,TRUE,Ryanair,Milan,2021-08-28,Ryanair,2021-09-06,Italy,9,Europe,Southern Europe,45.4669,9.19
3,20989,TRUE,Ryanair,London,2021-08-28,Ryanair,2021-09-06,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
4,25746,TRUE,Ryanair,Brussels,2021-08-28,Ryanair,2021-09-06,Belgium,9,Europe,Western Europe,50.8467,4.3517
5,36831,FALSE,Ryanair,Berlin,2021-08-28,eurowings,2021-09-06,Germany,9,Europe,Western Europe,52.5167,13.3833
6,70456,TRUE,Ryanair,Tel Aviv,2021-08-28,Ryanair,2021-09-06,Israel,9,Asia,Western Asia,NA,NA
7,80828,FALSE,Ryanair,Naples,2021-08-28,eurowings,2021-09-06,Italy,9,Europe,Southern Europe,40.8333,14.25
8,81723,FALSE,Ryanair,Palma,2021-08-28,eurowings,2021-09-06,Spain,9,Europe,Southern Europe,39.5667,2.6497
9,129830,FALSE,Ryanair,Thessaloniki,2021-08-28,eurowings,2021-09-06,Greece,9,Europe,Southern Europe,NA,NA
1,17162,TRUE,Wizz Air,Berlin,2021-08-29,Ryanair,2021-09-07,Germany,9,Europe,Western Europe,52.5167,13.3833
2,21272,TRUE,Ryanair,Rome,2021-08-29,Ryanair,2021-09-07,Italy,9,Europe,Southern Europe,41.8931,12.4828
3,22491,TRUE,Ryanair,Prague,2021-08-29,Ryanair,2021-09-07,Czechia,9,Europe,Eastern Europe,50.0833,14.4167
4,25607,TRUE,Ryanair,London,2021-08-29,Ryanair,2021-09-07,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
5,28604,TRUE,Ryanair,Brussels,2021-08-29,Ryanair,2021-09-07,Belgium,9,Europe,Western Europe,50.8467,4.3517
6,30045,FALSE,Ryanair,Athens,2021-08-29,Ryanair,2021-09-07,Greece,9,Europe,Southern Europe,37.9794,23.7161
7,39256,FALSE,Wizz Air,Berlin,2021-08-29,eurowings,2021-09-07,Germany,9,Europe,Western Europe,52.5167,13.3833
8,39724,TRUE,Ryanair,Athens,2021-08-29,Aegean Airlines,2021-09-07,Greece,9,Europe,Southern Europe,37.9794,23.7161
9,84824,FALSE,Ryanair,Madeira,2021-08-29,TAP Air Portugal,2021-09-07,Portugal,9,Europe,Southern Europe,NA,NA
1,11078,TRUE,Ryanair,Brussels,2021-08-30,Ryanair,2021-09-08,Belgium,9,Europe,Western Europe,50.8467,4.3517
2,12584,TRUE,Ryanair,Athens,2021-08-30,Ryanair,2021-09-08,Greece,9,Europe,Southern Europe,37.9794,23.7161
3,14429,TRUE,Wizz Air,Berlin,2021-08-30,Ryanair,2021-09-08,Germany,9,Europe,Western Europe,52.5167,13.3833
4,21307,TRUE,Ryanair,Bari,2021-08-30,Ryanair,2021-09-08,Italy,9,Europe,Southern Europe,41.1253,16.8667
5,25964,FALSE,Ryanair,Athens,2021-08-30,Ryanair,2021-09-08,Greece,9,Europe,Southern Europe,37.9794,23.7161
6,26884,TRUE,Ryanair,Madrid,2021-08-30,Ryanair,2021-09-08,Spain,9,Europe,Southern Europe,40.4189,-3.6919
7,29970,TRUE,Ryanair,London,2021-08-30,Ryanair,2021-09-08,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
8,33025,FALSE,eurowings,Berlin,2021-08-30,Ryanair,2021-09-08,Germany,9,Europe,Western Europe,52.5167,13.3833
9,36315,FALSE,eurowings,London,2021-08-30,Ryanair,2021-09-08,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
10,52701,FALSE,eurowings,Valencia,2021-08-30,Ryanair,2021-09-08,Spain,9,Europe,Southern Europe,39.4667,-0.375
11,59364,TRUE,Ryanair,Tel Aviv,2021-08-30,Ryanair,2021-09-08,Israel,9,Asia,Western Asia,NA,NA
12,60258,FALSE,eurowings,Bari,2021-08-30,Ryanair,2021-09-08,Italy,9,Europe,Southern Europe,41.1253,16.8667
13,62057,FALSE,Ryanair,Antalya,2021-08-30,Pegasus Airlines,2021-09-08,Turkey,9,Asia,Western Asia,36.9081,30.6956
14,80367,FALSE,eurowings,Lisbon,2021-08-30,eurowings,2021-09-08,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
15,142796,FALSE,United,New York,2021-08-30,SWISS,2021-09-08,United States,9,Americas,Northern America,40.6943,-73.9249
16,197406,FALSE,KLM,Mauritius,2021-08-30,KLM,2021-09-08,Mauritius,9,Africa,Sub-Saharan Africa,NA,NA
17,212461,FALSE,Qatar Airways,Taipei,2021-08-30,Cathay Pacific,2021-09-08,Taiwan,9,Asia,Eastern Asia,25.0478,121.5319
18,249083,FALSE,Ryanair,Lima,2021-08-30,Aeromexico,2021-09-08,Peru,9,Americas,Latin America and the Caribbean,-12.05,-77.0333
1,13403,TRUE,Ryanair,Milan,2021-08-31,Ryanair,2021-09-09,Italy,9,Europe,Southern Europe,45.4669,9.19
2,16829,TRUE,Ryanair,Prague,2021-08-31,Ryanair,2021-09-09,Czechia,9,Europe,Eastern Europe,50.0833,14.4167
3,19308,TRUE,Ryanair,Brussels,2021-08-31,Ryanair,2021-09-09,Belgium,9,Europe,Western Europe,50.8467,4.3517
4,22996,TRUE,Ryanair,London,2021-08-31,Ryanair,2021-09-09,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
5,25582,TRUE,eurowings,Stuttgart,2021-08-31,eurowings,2021-09-09,Germany,9,Europe,Western Europe,48.7761,9.1775
6,30868,FALSE,Ryanair,Catania,2021-08-31,Ryanair,2021-09-09,Italy,9,Europe,Southern Europe,37.5027,15.0873
7,36308,FALSE,eurowings,London,2021-08-31,Ryanair,2021-09-09,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
8,40146,TRUE,Ryanair,Copenhagen,2021-08-31,Norwegian,2021-09-09,Denmark,9,Europe,Northern Europe,55.6786,12.5635
9,41831,FALSE,eurowings,Berlin,2021-08-31,Ryanair,2021-09-09,Germany,9,Europe,Western Europe,52.5167,13.3833
10,55852,FALSE,eurowings,Palma,2021-08-31,Ryanair,2021-09-09,Spain,9,Europe,Southern Europe,39.5667,2.6497
11,55913,TRUE,Ryanair,Palma,2021-08-31,Ryanair,2021-09-09,Spain,9,Europe,Southern Europe,39.5667,2.6497
12,59364,TRUE,Ryanair,Tel Aviv,2021-08-31,Ryanair,2021-09-09,Israel,9,Asia,Western Asia,NA,NA
13,61063,FALSE,SWISS,Thessaloniki,2021-08-31,Austrian Airlines,2021-09-09,Greece,9,Europe,Southern Europe,NA,NA
14,63349,FALSE,Ryanair,Copenhagen,2021-08-31,Norwegian,2021-09-09,Denmark,9,Europe,Northern Europe,55.6786,12.5635
1,10187,TRUE,Ryanair,Brussels,2021-09-01,Ryanair,2021-09-10,Belgium,9,Europe,Western Europe,50.8467,4.3517
2,10842,TRUE,Ryanair,Milan,2021-09-01,Ryanair,2021-09-10,Italy,9,Europe,Southern Europe,45.4669,9.19
3,18385,TRUE,Ryanair,Athens,2021-09-01,Wizz Air,2021-09-10,Greece,9,Europe,Southern Europe,37.9794,23.7161
4,25564,TRUE,Ryanair,London,2021-09-01,Ryanair,2021-09-10,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
5,27563,TRUE,Ryanair,Barcelona,2021-09-01,Ryanair,2021-09-10,Spain,9,Europe,Southern Europe,41.3825,2.1769
6,29047,TRUE,Ryanair,Paris,2021-09-01,Ryanair,2021-09-10,France,9,Europe,Western Europe,48.8566,2.3522
7,31794,FALSE,Ryanair,Barcelona,2021-09-01,Ryanair,2021-09-10,Spain,9,Europe,Southern Europe,41.3825,2.1769
8,34810,FALSE,Ryanair,Berlin,2021-09-01,eurowings,2021-09-10,Germany,9,Europe,Western Europe,52.5167,13.3833
9,35378,FALSE,eurowings,London,2021-09-01,Ryanair,2021-09-10,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
10,37328,TRUE,Norwegian,Oslo,2021-09-01,Norwegian,2021-09-10,Norway,9,Europe,Northern Europe,59.9111,10.7528
11,45522,TRUE,Ryanair,Valletta,2021-09-01,Ryanair,2021-09-10,Malta,9,Europe,Southern Europe,35.8978,14.5125
12,51037,TRUE,Wizz Air,Stockholm,2021-09-01,Wizz Air,2021-09-10,Sweden,9,Europe,Northern Europe,59.3294,18.0686
13,53455,FALSE,eurowings,Rome,2021-09-01,Ryanair,2021-09-10,Italy,9,Europe,Southern Europe,41.8931,12.4828
14,53691,FALSE,Wizz Air,Stockholm,2021-09-01,eurowings,2021-09-10,Sweden,9,Europe,Northern Europe,59.3294,18.0686
15,57565,TRUE,Wizz Air,Moscow,2021-09-01,Wizz Air,2021-09-10,Russia,9,Europe,Eastern Europe,55.7558,37.6178
16,61178,TRUE,Wizz Air,Lisbon,2021-09-01,Wizz Air,2021-09-10,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
17,63556,FALSE,Norwegian,Oslo,2021-09-01,Norwegian,2021-09-10,Norway,9,Europe,Northern Europe,59.9111,10.7528
18,71425,FALSE,eurowings,Lisbon,2021-09-01,Wizz Air,2021-09-10,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
19,79820,FALSE,Wizz Air,Crete,2021-09-01,eurowings,2021-09-10,Greece,9,Europe,Southern Europe,NA,NA
20,99424,FALSE,easyJet,Reykjavik,2021-09-01,easyJet,2021-09-10,Iceland,9,Europe,Northern Europe,NA,NA
21,142374,FALSE,SWISS,New York,2021-09-01,Air Canada,2021-09-10,United States,9,Americas,Northern America,40.6943,-73.9249
22,157021,FALSE,LOT,Tokyo,2021-09-01,LOT,2021-09-10,Japan,9,Asia,Eastern Asia,35.6897,139.6922
23,207900,FALSE,Air France,Sint Maarten,2021-09-01,KLM,2021-09-10,Sint Maarten,9,Americas,Latin America and the Caribbean,NA,NA
24,241858,FALSE,Lufthansa,Bogota,2021-09-01,Lufthansa,2021-09-10,Colombia,9,Americas,Latin America and the Caribbean,NA,NA
25,246558,FALSE,Air France,Collectivity of Saint Martin,2021-09-01,Air Antilles Express,2021-09-10,Collectivity of Saint Martin,9,Americas,Latin America and the Caribbean,NA,NA
1,9651,TRUE,Ryanair,Brussels,2021-09-02,Ryanair,2021-09-11,Belgium,9,Europe,Western Europe,50.8467,4.3517
2,10881,TRUE,Wizz Air,Berlin,2021-09-02,Ryanair,2021-09-11,Germany,9,Europe,Western Europe,52.5167,13.3833
3,17698,TRUE,Ryanair,Milan,2021-09-02,Ryanair,2021-09-11,Italy,9,Europe,Southern Europe,45.4669,9.19
4,23654,TRUE,Ryanair,Prague,2021-09-02,Ryanair,2021-09-11,Czechia,9,Europe,Eastern Europe,50.0833,14.4167
5,23815,TRUE,Ryanair,London,2021-09-02,Ryanair,2021-09-11,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
6,31244,FALSE,eurowings,Berlin,2021-09-02,Ryanair,2021-09-11,Germany,9,Europe,Western Europe,52.5167,13.3833
7,34445,TRUE,Ryanair,Corfu,2021-09-02,Ryanair,2021-09-11,Greece,9,Europe,Southern Europe,NA,NA
8,37846,FALSE,eurowings,London,2021-09-02,Ryanair,2021-09-11,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
9,39510,FALSE,SWISS,Prague,2021-09-02,SWISS,2021-09-11,Czechia,9,Europe,Eastern Europe,50.0833,14.4167
10,47010,TRUE,Ryanair,Palma,2021-09-02,Ryanair,2021-09-11,Spain,9,Europe,Southern Europe,39.5667,2.6497
11,49049,FALSE,eurowings,Palma,2021-09-02,Ryanair,2021-09-11,Spain,9,Europe,Southern Europe,39.5667,2.6497
12,50283,FALSE,eurowings,Dublin,2021-09-02,Ryanair,2021-09-11,Ireland,9,Europe,Northern Europe,53.3425,-6.2658
13,57197,TRUE,Ryanair,Tel Aviv,2021-09-02,Ryanair,2021-09-11,Israel,9,Asia,Western Asia,NA,NA
14,59264,FALSE,eurowings,Lisbon,2021-09-02,Ryanair,2021-09-11,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
15,61410,FALSE,Ryanair,Dubrovnik,2021-09-02,easyJet,2021-09-11,Croatia,9,Europe,Southern Europe,42.6403,18.1083
16,65928,FALSE,eurowings,Rome,2021-09-02,Ryanair,2021-09-11,Italy,9,Europe,Southern Europe,41.8931,12.4828
17,108234,FALSE,eurowings,Crete,2021-09-02,Wizz Air,2021-09-11,Greece,9,Europe,Southern Europe,NA,NA
18,198025,FALSE,Qatar Airways,Malé,2021-09-02,Qatar Airways,2021-09-11,Maldives,9,Asia,Southern Asia,NA,NA
19,468289,FALSE,KLM,Galapagos Is,2021-09-02,LATAM Airlines,2021-09-11,Ecuador,9,Americas,Latin America and the Caribbean,NA,NA
1,12866,TRUE,Ryanair,Brussels,2021-09-03,Ryanair,2021-09-12,Belgium,9,Europe,Western Europe,50.8467,4.3517
2,13782,TRUE,Ryanair,Milan,2021-09-03,Ryanair,2021-09-12,Italy,9,Europe,Southern Europe,45.4669,9.19
3,21872,TRUE,Ryanair,Paris,2021-09-03,Ryanair,2021-09-12,France,9,Europe,Western Europe,48.8566,2.3522
4,24162,TRUE,Ryanair,Athens,2021-09-03,Ryanair,2021-09-12,Greece,9,Europe,Southern Europe,37.9794,23.7161
5,28050,FALSE,eurowings,Venice,2021-09-03,Ryanair,2021-09-12,Italy,9,Europe,Southern Europe,45.4397,12.3319
6,30289,TRUE,Ryanair,Copenhagen,2021-09-03,Ryanair,2021-09-12,Denmark,9,Europe,Northern Europe,55.6786,12.5635
7,31244,FALSE,eurowings,Berlin,2021-09-03,Ryanair,2021-09-12,Germany,9,Europe,Western Europe,52.5167,13.3833
8,34602,TRUE,Ryanair,Madrid,2021-09-03,Ryanair,2021-09-12,Spain,9,Europe,Southern Europe,40.4189,-3.6919
9,37210,TRUE,Ryanair,London,2021-09-03,Ryanair,2021-09-12,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
10,38966,FALSE,Ryanair,Porto,2021-09-03,Ryanair,2021-09-12,Portugal,9,Europe,Southern Europe,41.1495,-8.6108
11,39395,FALSE,eurowings,London,2021-09-03,Ryanair,2021-09-12,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
12,45257,FALSE,Ryanair,Menorca,2021-09-03,easyJet,2021-09-12,Spain,9,Europe,Southern Europe,NA,NA
13,46667,TRUE,Ryanair,Valletta,2021-09-03,Ryanair,2021-09-12,Malta,9,Europe,Southern Europe,35.8978,14.5125
14,57787,FALSE,Austrian Airlines,Larnaca,2021-09-03,Austrian Airlines,2021-09-12,Cyprus,9,Asia,Western Asia,34.9233,33.6305
15,62390,FALSE,Norwegian,Copenhagen,2021-09-03,Ryanair,2021-09-12,Denmark,9,Europe,Northern Europe,55.6786,12.5635
16,67133,TRUE,Ryanair,Tel Aviv,2021-09-03,Wizz Air,2021-09-12,Israel,9,Asia,Western Asia,NA,NA
17,72605,FALSE,Pegasus Airlines,Trabzon,2021-09-03,Pegasus Airlines,2021-09-12,Turkey,9,Asia,Western Asia,41.005,39.7225
18,75106,TRUE,SunExpress,Antalya,2021-09-03,SunExpress,2021-09-12,Turkey,9,Asia,Western Asia,36.9081,30.6956
19,75731,FALSE,Austrian Airlines,Athens,2021-09-03,Austrian Airlines,2021-09-12,Greece,9,Europe,Southern Europe,37.9794,23.7161
20,92106,TRUE,Wizz Air,Larnaca,2021-09-03,Wizz Air,2021-09-12,Cyprus,9,Asia,Western Asia,34.9233,33.6305
21,96899,FALSE,eurowings,Zagreb,2021-09-03,eurowings,2021-09-12,Croatia,9,Europe,Southern Europe,45.8,15.95
22,147457,FALSE,SWISS,New York,2021-09-03,Air Canada,2021-09-12,United States,9,Americas,Northern America,40.6943,-73.9249
23,149563,FALSE,LOT,Toronto,2021-09-03,LOT,2021-09-12,Canada,9,Americas,Northern America,43.7417,-79.3733
24,173764,FALSE,KLM,Zanzibar,2021-09-03,KLM,2021-09-12,Tanzania,9,Africa,Sub-Saharan Africa,-6.1667,39.2
25,207739,FALSE,Qatar Airways,Malé,2021-09-03,Qatar Airways,2021-09-12,Maldives,9,Asia,Southern Asia,NA,NA
1,13782,TRUE,Ryanair,Milan,2021-09-04,Ryanair,2021-09-13,Italy,9,Europe,Southern Europe,45.4669,9.19
2,20735,TRUE,Ryanair,Brussels,2021-09-04,Ryanair,2021-09-13,Belgium,9,Europe,Western Europe,50.8467,4.3517
3,23568,TRUE,Ryanair,Prague,2021-09-04,Ryanair,2021-09-13,Czechia,9,Europe,Eastern Europe,50.0833,14.4167
4,27177,TRUE,Ryanair,Berlin,2021-09-04,Wizz Air,2021-09-13,Germany,9,Europe,Western Europe,52.5167,13.3833
5,35360,TRUE,Ryanair,London,2021-09-04,Ryanair,2021-09-13,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
6,36036,FALSE,Ryanair,Berlin,2021-09-04,eurowings,2021-09-13,Germany,9,Europe,Western Europe,52.5167,13.3833
7,64375,TRUE,Ryanair,Tel Aviv,2021-09-04,Ryanair,2021-09-13,Israel,9,Asia,Western Asia,NA,NA
8,76361,FALSE,Ryanair,Madeira,2021-09-04,SATA,2021-09-13,Portugal,9,Europe,Southern Europe,NA,NA
9,80642,TRUE,Ryanair,Malaga,2021-09-04,Wizz Air,2021-09-13,Spain,9,Europe,Southern Europe,NA,NA
10,97364,FALSE,Wizz Air,Palma,2021-09-04,eurowings,2021-09-13,Spain,9,Europe,Southern Europe,39.5667,2.6497
11,113635,FALSE,Ryanair,Thessaloniki,2021-09-04,eurowings,2021-09-13,Greece,9,Europe,Southern Europe,NA,NA
1,18403,TRUE,Ryanair,Rome,2021-09-05,Ryanair,2021-09-14,Italy,9,Europe,Southern Europe,41.8931,12.4828
2,20739,TRUE,Ryanair,Brussels,2021-09-05,Ryanair,2021-09-14,Belgium,9,Europe,Western Europe,50.8467,4.3517
3,24898,TRUE,Ryanair,London,2021-09-05,Ryanair,2021-09-14,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
4,32542,TRUE,Wizz Air,Crete,2021-09-05,Ryanair,2021-09-14,Greece,9,Europe,Southern Europe,NA,NA
5,33980,FALSE,Wizz Air,Berlin,2021-09-05,eurowings,2021-09-14,Germany,9,Europe,Western Europe,52.5167,13.3833
6,47264,FALSE,Ryanair,Fes,2021-09-05,Ryanair,2021-09-14,Morocco,9,Africa,Northern Africa,NA,NA
7,55787,TRUE,Ryanair,Tel Aviv,2021-09-05,Ryanair,2021-09-14,Israel,9,Asia,Western Asia,NA,NA
8,60795,TRUE,eurowings,Dusseldorf,2021-09-05,eurowings,2021-09-14,Germany,9,Europe,Western Europe,NA,NA
9,63374,FALSE,Ryanair,Athens,2021-09-05,eurowings,2021-09-14,Greece,9,Europe,Southern Europe,37.9794,23.7161
1,9651,TRUE,Ryanair,Brussels,2021-09-06,Ryanair,2021-09-15,Belgium,9,Europe,Western Europe,50.8467,4.3517
2,10012,TRUE,Ryanair,Berlin,2021-09-06,Wizz Air,2021-09-15,Germany,9,Europe,Western Europe,52.5167,13.3833
3,18378,TRUE,Ryanair,Athens,2021-09-06,Ryanair,2021-09-15,Greece,9,Europe,Southern Europe,37.9794,23.7161
4,18836,TRUE,Ryanair,London,2021-09-06,Ryanair,2021-09-15,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
5,19977,TRUE,Ryanair,Prague,2021-09-06,Ryanair,2021-09-15,Czechia,9,Europe,Eastern Europe,50.0833,14.4167
6,27356,TRUE,Ryanair,Madrid,2021-09-06,Ryanair,2021-09-15,Spain,9,Europe,Southern Europe,40.4189,-3.6919
7,28679,FALSE,eurowings,Berlin,2021-09-06,Wizz Air,2021-09-15,Germany,9,Europe,Western Europe,52.5167,13.3833
8,35693,FALSE,eurowings,London,2021-09-06,Ryanair,2021-09-15,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
9,36115,TRUE,Ryanair,Dublin,2021-09-06,Ryanair,2021-09-15,Ireland,9,Europe,Northern Europe,53.3425,-6.2658
10,40264,TRUE,Ryanair,Valletta,2021-09-06,Ryanair,2021-09-15,Malta,9,Europe,Southern Europe,35.8978,14.5125
11,46488,TRUE,Wizz Air,Eindhoven,2021-09-06,Wizz Air,2021-09-15,Netherlands,9,Europe,Western Europe,51.43,5.5
12,49131,FALSE,Lufthansa,Madrid,2021-09-06,SWISS,2021-09-15,Spain,9,Europe,Southern Europe,40.4189,-3.6919
13,50519,TRUE,Wizz Air,Warsaw,2021-09-06,Wizz Air,2021-09-15,Poland,9,Europe,Eastern Europe,52.2167,21.0333
14,61364,FALSE,Austrian Airlines,Athens,2021-09-06,Austrian Airlines,2021-09-15,Greece,9,Europe,Southern Europe,37.9794,23.7161
15,63002,FALSE,Ryanair,Reggio Calabria,2021-09-06,Alitalia,2021-09-15,Italy,9,Europe,Southern Europe,NA,NA
16,64429,TRUE,Ryanair,Tel Aviv,2021-09-06,Ryanair,2021-09-15,Israel,9,Asia,Western Asia,NA,NA
17,71371,FALSE,eurowings,Lisbon,2021-09-06,Wizz Air,2021-09-15,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
18,184777,FALSE,Turkish Airlines,Los Angeles,2021-09-06,Turkish Airlines,2021-09-15,United States,9,Americas,Northern America,34.1139,-118.4068
1,9293,TRUE,Ryanair,Brussels,2021-09-07,Ryanair,2021-09-16,Belgium,9,Europe,Western Europe,50.8467,4.3517
2,10888,TRUE,Ryanair,Milan,2021-09-07,Ryanair,2021-09-16,Italy,9,Europe,Southern Europe,45.4669,9.19
3,13181,TRUE,Ryanair,London,2021-09-07,Ryanair,2021-09-16,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
4,26533,TRUE,Ryanair,Lisbon,2021-09-07,Ryanair,2021-09-16,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
5,27585,FALSE,Ryanair,Catania,2021-09-07,Ryanair,2021-09-16,Italy,9,Europe,Southern Europe,37.5027,15.0873
6,28608,TRUE,eurowings,Dusseldorf,2021-09-07,eurowings,2021-09-16,Germany,9,Europe,Western Europe,NA,NA
7,34817,FALSE,Ryanair,Berlin,2021-09-07,eurowings,2021-09-16,Germany,9,Europe,Western Europe,52.5167,13.3833
8,35693,FALSE,eurowings,London,2021-09-07,Ryanair,2021-09-16,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
9,44027,FALSE,Ryanair,Thessaloniki,2021-09-07,eurowings,2021-09-16,Greece,9,Europe,Southern Europe,NA,NA
10,49378,TRUE,Ryanair,Palma,2021-09-07,Wizz Air,2021-09-16,Spain,9,Europe,Southern Europe,39.5667,2.6497
11,52050,FALSE,Ryanair,Palma,2021-09-07,eurowings,2021-09-16,Spain,9,Europe,Southern Europe,39.5667,2.6497
12,66689,FALSE,Ryanair,Lisbon,2021-09-07,eurowings,2021-09-16,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
13,75925,TRUE,Wizz Air,Crete,2021-09-07,Wizz Air,2021-09-16,Greece,9,Europe,Southern Europe,NA,NA
1,12276,TRUE,Ryanair,Milan,2021-09-08,Ryanair,2021-09-17,Italy,9,Europe,Southern Europe,45.4669,9.19
2,17670,TRUE,Ryanair,London,2021-09-08,Ryanair,2021-09-17,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
3,17999,TRUE,Ryanair,Athens,2021-09-08,Ryanair,2021-09-17,Greece,9,Europe,Southern Europe,37.9794,23.7161
4,18632,TRUE,Ryanair,Paris,2021-09-08,Ryanair,2021-09-17,France,9,Europe,Western Europe,48.8566,2.3522
5,20739,TRUE,Ryanair,Brussels,2021-09-08,Ryanair,2021-09-17,Belgium,9,Europe,Western Europe,50.8467,4.3517
6,28608,TRUE,eurowings,Dusseldorf,2021-09-08,eurowings,2021-09-17,Germany,9,Europe,Western Europe,NA,NA
7,32721,TRUE,Ryanair,Barcelona,2021-09-08,Ryanair,2021-09-17,Spain,9,Europe,Southern Europe,41.3825,2.1769
8,39510,FALSE,eurowings,London,2021-09-08,Ryanair,2021-09-17,United Kingdom,9,Europe,Northern Europe,51.5072,-0.1275
9,42736,TRUE,Ryanair,Dublin,2021-09-08,Ryanair,2021-09-17,Ireland,9,Europe,Northern Europe,53.3425,-6.2658
10,48280,FALSE,eurowings,Dusseldorf,2021-09-08,eurowings,2021-09-17,Germany,9,Europe,Western Europe,NA,NA
11,48845,TRUE,Ryanair,Valletta,2021-09-08,Wizz Air,2021-09-17,Malta,9,Europe,Southern Europe,35.8978,14.5125
12,50068,TRUE,Wizz Air,St Petersburg,2021-09-08,Wizz Air,2021-09-17,Russia,9,Europe,Eastern Europe,NA,NA
13,51320,TRUE,Ryanair,Tel Aviv,2021-09-08,Ryanair,2021-09-17,Israel,9,Asia,Western Asia,NA,NA
14,65420,FALSE,eurowings,Rome,2021-09-08,Ryanair,2021-09-17,Italy,9,Europe,Southern Europe,41.8931,12.4828
15,71425,FALSE,eurowings,Lisbon,2021-09-08,Wizz Air,2021-09-17,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
16,71976,TRUE,Wizz Air,Lisbon,2021-09-08,Wizz Air,2021-09-17,Portugal,9,Europe,Southern Europe,38.7452,-9.1604
17,86601,FALSE,eurowings,Palma,2021-09-08,eurowings,2021-09-17,Spain,9,Europe,Southern Europe,39.5667,2.6497
